movie_id,title,overview,genres,cast,keywords,runtime,release_year,language,vote_average,vote_count,combined_features
594089,Range Runners,"A woman thru-hiking an isolated trail runs into trouble when her pack is hijacked by two men hiding out in the woods, desperate and on the run. Now, stranded and left to fend for herself, she has a choice: crawl back to her normal life in defeat, or push forward and take back what was stolen from her.",['Thriller'],"['Celeste M Cooper', 'Sean Patrick Leonard', 'Michael B. Woods']",[],111,2020,en,5.941,17,"A woman thru-hiking an isolated trail runs into trouble when her pack is hijacked by two men hiding out in the woods, desperate and on the run. Now, stranded and left to fend for herself, she has a choice: crawl back to her normal life in defeat, or push forward and take back what was stolen from her. ['Thriller'] ['Celeste M Cooper', 'Sean Patrick Leonard', 'Michael B. Woods'] []"
728209,The Perfect Weapon,"Explore the rise of cyber conflict as the primary way nations now compete with and sabotage one another.  As fear mounts about how potential cyberattacks will affect 2020 elections in the U.S., the film features interviews with top military, intelligence and political officials and includes on-the-ground reporting from the frontlines of the cyber wars.","['Documentary', 'Crime']","['John Stimac', 'Seth Rogen', 'Hillary Clinton']",[],87,2020,en,7.0,22,"Explore the rise of cyber conflict as the primary way nations now compete with and sabotage one another.  As fear mounts about how potential cyberattacks will affect 2020 elections in the U.S., the film features interviews with top military, intelligence and political officials and includes on-the-ground reporting from the frontlines of the cyber wars. ['Documentary', 'Crime'] ['John Stimac', 'Seth Rogen', 'Hillary Clinton'] []"
697353,The Cornered Mouse Dreams of Cheese,"Kyoichi, a man with an indecisive personality, constantly cheats. That is, until his wife sends a P. I to investigate his affairs. But what will happen when the man she sent wants to fulfill his own desires?","['Drama', 'Romance']","['Tadayoshi Okura', 'Ryo Narita', 'Shiori Yoshida']","['infidelity', 'jealousy', 'blackmail', 'unrequited love', 'based on manga', 'heartbreak', 'lgbt', 'opposites attract', 'divorced man', 'cohabitation', 'gay romance', 'toxic relationship', 'insecure man', 'office worker', 'secret crush', ""boys' love (bl)"", 'unhealthy relationship', 'bisexual', 'psychological romance']",130,2020,ja,6.1,27,"Kyoichi, a man with an indecisive personality, constantly cheats. That is, until his wife sends a P. I to investigate his affairs. But what will happen when the man she sent wants to fulfill his own desires? ['Drama', 'Romance'] ['Tadayoshi Okura', 'Ryo Narita', 'Shiori Yoshida'] ['infidelity', 'jealousy', 'blackmail', 'unrequited love', 'based on manga', 'heartbreak', 'lgbt', 'opposites attract', 'divorced man', 'cohabitation', 'gay romance', 'toxic relationship', 'insecure man', 'office worker', 'secret crush', ""boys' love (bl)"", 'unhealthy relationship', 'bisexual', 'psychological romance']"
686002,Black Holes: The Edge of All We Know,"Black holes stand at the limit of what we can know. To explore that edge of knowledge, the Event Horizon Telescope links observatories across the world to simulate an earth-sized instrument. With this tool the team pursues the first-ever picture of a black hole, resulting in an image seen by billions of people in April 2019. Meanwhile, Hawking and his team attack the black hole paradox at the heart of theoretical physics—Do predictive laws still function, even in these massive distortions of space and time? Weaving them together is a third strand, philosophical and exploratory using expressive animation. “Edge” is about practicing science at the highest level, a film where observation, theory, and philosophy combine to grasp these most mysterious objects.",['Documentary'],"['Sheperd Doeleman', 'Stephen Hawking', 'Sasha Haco']","['physics', 'black hole', 'space', 'curious', 'meditative', 'mysterious', 'calm', 'candid', 'thoughtful', 'complex', 'wonder', 'inspirational', 'provocative', 'factual', 'dramatic', 'suspenseful', 'admiring', 'appreciative', 'bold', 'celebratory', 'dignified', 'enthusiastic', 'excited', 'gentle', 'hopeful', 'impartial', 'informative', 'joyful', 'matter of fact', 'modest', 'objective', 'optimistic', 'powerful', 'sincere']",98,2020,en,6.598,56,"Black holes stand at the limit of what we can know. To explore that edge of knowledge, the Event Horizon Telescope links observatories across the world to simulate an earth-sized instrument. With this tool the team pursues the first-ever picture of a black hole, resulting in an image seen by billions of people in April 2019. Meanwhile, Hawking and his team attack the black hole paradox at the heart of theoretical physics—Do predictive laws still function, even in these massive distortions of space and time? Weaving them together is a third strand, philosophical and exploratory using expressive animation. “Edge” is about practicing science at the highest level, a film where observation, theory, and philosophy combine to grasp these most mysterious objects. ['Documentary'] ['Sheperd Doeleman', 'Stephen Hawking', 'Sasha Haco'] ['physics', 'black hole', 'space', 'curious', 'meditative', 'mysterious', 'calm', 'candid', 'thoughtful', 'complex', 'wonder', 'inspirational', 'provocative', 'factual', 'dramatic', 'suspenseful', 'admiring', 'appreciative', 'bold', 'celebratory', 'dignified', 'enthusiastic', 'excited', 'gentle', 'hopeful', 'impartial', 'informative', 'joyful', 'matter of fact', 'modest', 'objective', 'optimistic', 'powerful', 'sincere']"
660521,The Mercenary,"When a mission in South America goes wrong a mercenary is left for dead, but he is nursed back to health and reborn with a new outlook on life. But his peaceful days are short-lived when mercenaries he used to work with cross his path again and he is forced to revisit and face his own demons.",['Action'],"['Dominique Vandenberg', 'Louis Mandylor', 'Carmen Argenziano']",[],91,2020,en,6.0,29,"When a mission in South America goes wrong a mercenary is left for dead, but he is nursed back to health and reborn with a new outlook on life. But his peaceful days are short-lived when mercenaries he used to work with cross his path again and he is forced to revisit and face his own demons. ['Action'] ['Dominique Vandenberg', 'Louis Mandylor', 'Carmen Argenziano'] []"
636879,A Nun's Curse,A group of travelers are forced to seek shelter inside an abandoned jail where a notorious nun named Sister Monday had once been assigned and was suspected of murdering prisoners.,['Horror'],"['Felissa Rose', 'Damian Maffei', 'Erika Arlee']",['killer nun'],73,2020,en,6.4,199,"A group of travelers are forced to seek shelter inside an abandoned jail where a notorious nun named Sister Monday had once been assigned and was suspected of murdering prisoners. ['Horror'] ['Felissa Rose', 'Damian Maffei', 'Erika Arlee'] ['killer nun']"
737473,Anatomy of an Antihero: Redemption,A vigilante who is released from prison for a crime he did not commit sets out for one last blood-thirsty fight to seek redemption and vengeance.,['Action'],"['Alan Delabie', 'Merrick McCartha', 'Christina Okolo']",[],93,2020,en,10.0,1,"A vigilante who is released from prison for a crime he did not commit sets out for one last blood-thirsty fight to seek redemption and vengeance. ['Action'] ['Alan Delabie', 'Merrick McCartha', 'Christina Okolo'] []"
757284,Dinosaur World,"The best players from around the world are gathered to be Russell's lab rats on his new game, anything could happen. Everyone has their eyes on the prize, which will give them a second chance at life. Greed will take over friendship, allies will become enemies and the unexpected will come with every move you make in this made-up world infested with dinosaurs. Only one can come up triumphant.","['Action', 'Adventure', 'Fantasy']","['Xing Yu', ""Steven He O'Byrne"", 'Mike Pu']",['dinosaur'],75,2020,zh,4.8,19,"The best players from around the world are gathered to be Russell's lab rats on his new game, anything could happen. Everyone has their eyes on the prize, which will give them a second chance at life. Greed will take over friendship, allies will become enemies and the unexpected will come with every move you make in this made-up world infested with dinosaurs. Only one can come up triumphant. ['Action', 'Adventure', 'Fantasy'] ['Xing Yu', ""Steven He O'Byrne"", 'Mike Pu'] ['dinosaur']"
1495974,Killer Tenant,"This is a sensual horror comedy directed by Furusawa Ken. Murata is a man who lives a makeshift, self-indulgent life. He manages to make ends meet by getting Chihiro, who has come to stay with him, to take on customers, but he has fallen behind on his rent and his landlord, Taeko, is forcing him to move out. Then, a couple moves into the apartment, forcing Murata into an unexpected sexual situation....","['Horror', 'Comedy']","['Yukine Sakuragi', 'Tsubaki Kato', 'Waka Misono']","['softcore', 'pink film']",81,2020,ja,0.0,0,"This is a sensual horror comedy directed by Furusawa Ken. Murata is a man who lives a makeshift, self-indulgent life. He manages to make ends meet by getting Chihiro, who has come to stay with him, to take on customers, but he has fallen behind on his rent and his landlord, Taeko, is forcing him to move out. Then, a couple moves into the apartment, forcing Murata into an unexpected sexual situation.... ['Horror', 'Comedy'] ['Yukine Sakuragi', 'Tsubaki Kato', 'Waka Misono'] ['softcore', 'pink film']"
747990,Malu,Mysterious poetic story of long-lasting discord between beautiful sisters unfolds in Malaysia and Japan.,['Drama'],"['Sherlyn Seo', 'Mayjune Tan', 'Masatoshi Nagase']","['dead mother', 'grandmother', 'sisterhood', 'mother daughter relationship']",112,2020,zh,7.0,2,"Mysterious poetic story of long-lasting discord between beautiful sisters unfolds in Malaysia and Japan. ['Drama'] ['Sherlyn Seo', 'Mayjune Tan', 'Masatoshi Nagase'] ['dead mother', 'grandmother', 'sisterhood', 'mother daughter relationship']"
998889,Jorge Grau: Catalonia's Cult Film King,"This is the first and only feature-length documentary on the life and cinema of the late Jorge Grau, who is most famous for his classic social-political horror masterpiece ""Living Dead at Manchester Morgue"" (1974), seen by some critics as a fierce critique of the Franco government albeit set in a displaced foreign locale.",['Documentary'],"['Giannetto De Rossi', 'Jorge Grau', 'Mike Hostench']",[],89,2020,en,0.0,0,"This is the first and only feature-length documentary on the life and cinema of the late Jorge Grau, who is most famous for his classic social-political horror masterpiece ""Living Dead at Manchester Morgue"" (1974), seen by some critics as a fierce critique of the Franco government albeit set in a displaced foreign locale. ['Documentary'] ['Giannetto De Rossi', 'Jorge Grau', 'Mike Hostench'] []"
697953,The Source of Shadows,This horror anthology film depicts ten tales of horror from twelve visionary directors as they take us on a journey to experience one of humanity’s most carnal fears; the fear of the unknown.,['Horror'],"['Mathias Retamal', 'Kelly Vrooman', 'Janice Kingsley']","['anthology', 'horror anthology']",83,2020,en,5.6,28,"This horror anthology film depicts ten tales of horror from twelve visionary directors as they take us on a journey to experience one of humanity’s most carnal fears; the fear of the unknown. ['Horror'] ['Mathias Retamal', 'Kelly Vrooman', 'Janice Kingsley'] ['anthology', 'horror anthology']"
